timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,halfspace_intersection,0,50,4.590132048151109,8.948903469820616,1.734712140363718,8.856389981485885,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,halfspace_intersection,10,50,615.0940484937546,824.8375514012848,89.79604254454796,805.3031471956895,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,halfspace_intersection,20,50,1068.189393939394,1372.5365111053645,296.28056318576756,1294.988005050505,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,halfspace_intersection,50,50,2655.179211469534,3038.6325200567067,300.1841828397455,3008.281691282258,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,halfspace_intersection,100,50,4902.225396825397,4983.0819560683185,79.4305729978487,4961.228571428572,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,push_forward_strict,0,50,16.329970067595696,16.98258847767187,0.3425022704244471,17.017503270759413,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,push_forward_strict,10,50,546.519428419866,674.7930613297707,95.26692010312124,634.4850184218893,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,push_forward_strict,20,50,1760.6568700396826,1908.4779200156001,123.53903701303147,1873.2760303009638,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,push_forward_strict,50,50,6189.259668508287,6664.139307024219,629.0462244663637,6400.019302815049,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T08:47:08.840258+00:00,2860da82824361e3520c8d92b31d0e93bfe5353e,poly2,push_forward_strict,100,50,14965.69665461121,15301.51964033374,566.2763622222628,15045.862979078764,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
