timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,halfspace_intersection,0,100,4.619509594520715,5.316281850106617,1.2771886890680504,4.719723289346729,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,halfspace_intersection,10,100,645.6535249828885,836.6523132412773,229.5216052989078,726.0481897141779,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,halfspace_intersection,20,100,1059.0784574468084,1187.3551316124444,75.15980777204996,1172.3924888749825,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,halfspace_intersection,50,100,2612.297260273973,3114.653641054858,844.2587520777922,2764.140574818116,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,halfspace_intersection,100,100,5112.548295454545,5300.8308352154345,268.4953698980653,5234.325649464119,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,push_forward_strict,0,100,13.574888339621005,14.306266223971024,2.076088572235974,13.695408562066556,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,push_forward_strict,10,100,496.5711382113821,655.7758076983479,182.8748200057459,613.760883864047,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,push_forward_strict,20,100,1720.8453038674033,1781.3798102415321,58.52240089403751,1762.0970581602808,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,push_forward_strict,50,100,6024.940495867769,6183.313173537968,319.3813652343834,6101.756717171716,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-07T17:58:57.968293+00:00,f86d424b84721709d511211ec7864d7d124b5f1f,poly2,push_forward_strict,100,100,14869.654947916666,15633.368454959036,700.0758983822836,15436.870059846431,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
