timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,0,50,4.554940458616278,4.89740073849755,0.2353018885633295,4.907025330408856,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,10,50,590.9862414008755,680.8506546833456,19.139748975648818,680.7238685264599,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,20,50,1098.6455331412103,1165.3222778829952,25.097491056880422,1167.2173340517763,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,50,50,2592.602564102564,2685.8581491571135,52.1748192074855,2667.1197795260296,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,100,50,5054.2095238095235,5113.900915450655,26.0038645410068,5115.233333333334,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,0,50,13.570772311437434,13.740863008346965,0.11831646387756456,13.719996984478167,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,10,50,492.08907870652837,518.6276871479406,16.079740968215795,514.3034382106606,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,20,50,1686.3058252427184,1741.0177418311055,39.42341500236744,1732.4499846241708,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,50,50,6053.937368421052,6116.093372352818,77.35753517891025,6090.394539232697,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,100,50,14966.403157894736,15308.897507496771,367.69228035007745,15208.727506265664,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
