timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,gen2d,draw_polygon_radial,6-12,50,840.768439175177,862.589170959125,15.634713335765314,858.6398636619364,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,gen2d,polar,post-center,50,788.0141579731744,848.4556770500495,55.43711116777664,826.8783427047861,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:32:19.636405+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,gen2d,recenter_rescale,bounds,50,1771.3900598729228,1890.6882906877765,136.85277623946945,1831.0035638644508,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
