timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-08T19:03:48.175053+00:00,dc297055fbc93e992561e52c13e5e7edc6adce88,geom4_volume,geom4_volume,12,50,528593.0,558808.7030002743,29352.765329863763,551172.0614692654,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T19:03:48.175053+00:00,dc297055fbc93e992561e52c13e5e7edc6adce88,geom4_volume,geom4_volume,24,50,1166981.25,1220429.5416666665,66346.5952656131,1195701.875,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T19:03:48.175053+00:00,dc297055fbc93e992561e52c13e5e7edc6adce88,geom4_volume,geom4_volume,48,50,4333986.0,4914654.18,1236293.3645874702,4509403.5,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T19:03:48.175053+00:00,dc297055fbc93e992561e52c13e5e7edc6adce88,geom4_volume,geom4_volume,72,50,13733367.0,16253321.64,2514261.2906207885,15547235.0,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
