timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,0,50,4.571044325730676,4.97682220625206,0.34567691038235276,4.888628561095462,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,10,50,598.39875,671.6677485382784,20.930299754621934,671.0034918478261,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,20,50,1106.2328571428573,1155.103065170164,28.151199506087284,1149.959726443769,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,50,50,2572.7872340425533,2707.0889725220545,67.56346946186396,2691.2671985815605,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,halfspace_intersection,100,50,5070.971153846154,5218.7904065915245,145.90246159670605,5140.493276198439,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,0,50,13.587183928947418,13.864915483400898,0.199381128711813,13.839422836109923,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,10,50,493.2169144828719,516.935891983278,15.230797560910897,516.1361893808703,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,20,50,1710.680481540931,1807.4780619624744,70.25597926208114,1788.7537767916156,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,50,50,6042.618947368421,6140.683140461598,88.94571332754124,6129.553380367036,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
2025-11-11T01:41:11.994728+00:00,585a129d1d83dc5487dd0720c76c95ad31d83631,poly2,push_forward_strict,100,50,14986.763157894737,16127.212540341128,801.6913244847742,15902.544128466327,ab5b4864ef14,x86_64,Linux 6.8.0-87-generic,rustc 1.91.1 (ed61e7d7e 2025-11-07)
