timestamp,git_commit,group,bench,parameter,samples,min_ns,mean_ns,stddev_ns,median_ns,hostname,cpu,os,rustc
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,halfspace_intersection,0,50,4.580827194701628,5.483936056820572,0.7349945578037786,5.359927861330172,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,halfspace_intersection,10,50,610.0118655240607,720.5873373537966,50.44965221312291,715.8521154191885,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,halfspace_intersection,20,50,1138.8478752260398,1290.4495010723085,131.65199723831017,1267.4955893987342,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,halfspace_intersection,50,50,2608.5128205128203,2891.1340185823024,382.7069980669206,2791.4353248421876,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,halfspace_intersection,100,50,5038.742424242424,5426.025967320648,319.5708114736595,5284.830054935318,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,push_forward_strict,0,50,13.709648885466315,14.482832692488689,1.0123708046018494,14.197072970999105,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,push_forward_strict,10,50,516.8018931710616,569.6139661518027,69.8122096311112,556.0155628696684,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,push_forward_strict,20,50,1756.9510752688172,1995.2594799074607,248.91529024194216,1906.8135157746465,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,push_forward_strict,50,50,6160.524725274725,6612.569033939829,572.0416310277462,6416.935797897754,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
2025-11-08T16:33:39.826668+00:00,7bd6b64a51d275a24fd022ccc0a54306323a5cb2,poly2,push_forward_strict,100,50,15042.021645021645,16331.021474670462,1733.8838610325608,15832.31744883904,58a0cbf58a7c,x86_64,Linux 6.8.0-87-generic,rustc 1.91.0 (f8297e351 2025-10-28)
